 117,  296,  140,  317,   23,   21,    7,   25
 406,  450,  429,  471,   23,   21,    8,   25
 482,   97,  501,  116,   19,   19,    9,   25
  25,  226,   50,  250,   25,   24,   10,   25
 144,  455,  154,  466,   10,   11,   12,   25
 322,  267,  333,  278,   11,   11,   13,   25
 390,  316,  399,  325,    9,    9,   14,   25
 419,  116,  427,  124,    8,    8,   15,   25
 431,   55,  468,   87,   37,   32,   16,   25
 148,   75,  160,   89,   12,   14,   17,   25
 254,  469,  284,  491,   30,   22,   19,   25
 496,    0,  511,   58,   15,   58,   20,   25
 321,  369,  329,  378,    8,    9,   25,   25
   5,  215,   26,  233,   21,   18,   28,   25
 492,   75,  512,   96,   20,   21,   29,   25
 289,  484,  301,  497,   12,   13,   30,   25
  87,   41,  106,   60,   19,   19,    1,   26
 376,   11,  393,   27,   17,   16,    2,   26
 250,   25,  268,   42,   18,   17,    3,   26
 356,   16,  372,   30,   16,   14,    4,   26
   4,  296,   18,  312,   14,   16,    5,   26
 294,  163,  309,  178,   15,   15,    6,   26
 118,  292,  142,  315,   24,   23,    7,   26
 408,  449,  431,  470,   23,   21,    8,   26
 485,  105,  504,  124,   19,   19,    9,   26
  17,  219,   40,  240,   23,   21,   10,   26
 146,  453,  156,  464,   10,   11,   12,   26
 323,  265,  337,  278,   14,   13,   13,   26
 390,  316,  399,  325,    9,    9,   14,   26
 421,  113,  430,  123,    9,   10,   15,   26
 432,   56,  471,   87,   39,   31,   16,   26
 149,   75,  164,   89,   15,   14,   17,   26
 256,  470,  283,  492,   27,   22,   19,   26
 321,  368,  330,  378,    9,   10,   25,   26
 494,   75,  512,   95,   18,   20,   29,   26
 289,  484,  301,  497,   12,   13,   30,   26
  87,   41,  107,   60,   20,   19,    1,   27
 377,   11,  393,   26,   16,   15,    2,   27
 251,   25,  269,   42,   18,   17,    3,   27
 357,   15,  373,   30,   16,   15,    4,   27
   5,  296,   16,  310,   11,   14,    5,   27
 294,  162,  310,  178,   16,   16,    6,   27
 118,  291,  142,  314,   24,   23,    7,   27
 408,  448,  431,  470,   23,   22,    8,   27
 485,  107,  504,  126,   19,   19,    9,   27
  25,  223,   49,  245,   24,   22,   10,   27
 146,  453,  157,  464,   11,   11,   12,   27
 323,  264,  337,  278,   14,   14,   13,   27
 390,  316,  399,  325,    9,    9,   14,   27
 421,  112,  431,  122,   10,   10,   15,   27
 432,   56,  471,   87,   39,   31,   16,   27
 149,   74,  165,   89,   16,   15,   17,   27
 257,  470,  283,  493,   26,   23,   19,   27
 321,  368,  330,  378,    9,   10,   25,   27
 495,   75,  512,   95,   17,   20,   29,   27
 289,  484,  301,  497,   12,   13,   30,   27
   8,  214,   30,  233,   22,   19,   31,   27
  87,   41,  107,   60,   20,   19,    1,   28
 377,   11,  393,   26,   16,   15,    2,   28
 251,   25,  269,   42,   18,   17,    3,   28
 357,   15,  373,   30,   16,   15,    4,   28
   5,  296,   16,  310,   11,   14,    5,   28
 294,  162,  311,  178,   17,   16,    6,   28
 118,  291,  142,  314,   24,   23,    7,   28
 408,  448,  432,  470,   24,   22,    8,   28
 485,  107,  504,  126,   19,   19,    9,   28
  27,  224,   52,  247,   25,   23,   10,   28
 146,  453,  157,  464,   11,   11,   12,   28
 323,  264,  337,  278,   14,   14,   13,   28
 390,  316,  399,  325,    9,    9,   14,   28
 421,  112,  431,  122,   10,   10,   15,   28
 432,   56,  471,   87,   39,   31,   16,   28
 149,   74,  166,   89,   17,   15,   17,   28
 257,  470,  283,  493,   26,   23,   19,   28
 321,  368,  330,  378,    9,   10,   25,   28
 495,   75,  512,   95,   17,   20,   29,   28
 289,  484,  301,  497,   12,   13,   30,   28
   8,  214,   30,  233,   22,   19,   31,   28
  87,   40,  107,   59,   20,   19,    1,   29
 378,    9,  395,   25,   17,   16,    2,   29
 253,   25,  271,   42,   18,   17,    3,   29
 359,   15,  374,   27,   15,   12,    4,   29
   3,  290,   17,  306,   14,   16,    5,   29
 298,  163,  311,  176,   13,   13,    6,   29
 119,  288,  143,  311,   24,   23,    7,   29
 409,  446,  432,  468,   23,   22,    8,   29
 487,  116,  506,  134,   19,   18,    9,   29
  31,  224,   55,  248,   24,   24,   10,   29
 148,  451,  158,  462,   10,   11,   12,   29
 325,  263,  338,  276,   13,   13,   13,   29
 389,  316,  398,  325,    9,    9,   14,   29
 423,  109,  432,  119,    9,   10,   15,   29
 435,   56,  474,   87,   39,   31,   16,   29
 152,   73,  165,   87,   13,   14,   17,   29
 259,  472,  286,  494,   27,   22,   19,   29
 321,  366,  329,  375,    8,    9,   25,   29
 497,   74,  512,   93,   15,   19,   29,   29
 291,  479,  303,  492,   12,   13,   30,   29
  10,  214,   33,  233,   23,   19,   31,   29
   0,  162,   16,  180,   16,   18,   32,   29
  87,   40,  108,   59,   21,   19,    1,   30
 379,    9,  396,   24,   17,   15,    2,   30
 254,   25,  271,   42,   17,   17,    3,   30
 360,   15,  374,   26,   14,   11,    4,   30
   2,  289,   18,  305,   16,   16,    5,   30
 299,  163,  311,  176,   12,   13,    6,   30
 119,  287,  143,  310,   24,   23,    7,   30
 409,  446,  433,  468,   24,   22,    8,   30
 488,  118,  507,  136,   19,   18,    9,   30
  22,  219,   45,  240,   23,   21,   10,   30
 148,  451,  159,  462,   11,   11,   12,   30
 325,  263,  338,  276,   13,   13,   13,   30
 388,  316,  398,  325,   10,    9,   14,   30
 423,  108,  433,  118,   10,   10,   15,   30
 436,   56,  475,   86,   39,   30,   16,   30
 153,   73,  165,   86,   12,   13,   17,   30
 259,  472,  286,  494,   27,   22,   19,   30
 321,  365,  329,  375,    8,   10,   25,   30
 498,   74,  512,   93,   14,   19,   29,   30
 292,  477,  303,  491,   11,   14,   30,   30
   0,  162,   16,  180,   16,   18,   32,   30
  87,   40,  108,   59,   21,   19,    1,   31
 379,    9,  396,   24,   17,   15,    2,   31
 254,   25,  272,   42,   18,   17,    3,   31
 360,   15,  374,   26,   14,   11,    4,   31
   2,  289,   18,  305,   16,   16,    5,   31
 299,  163,  311,  176,   12,   13,    6,   31
 119,  287,  143,  310,   24,   23,    7,   31
 409,  446,  433,  468,   24,   22,    8,   31
 488,  118,  507,  136,   19,   18,    9,   31
  30,  223,   53,  246,   23,   23,   10,   31
 148,  451,  159,  462,   11,   11,   12,   31
 325,  263,  338,  276,   13,   13,   13,   31
 388,  316,  398,  325,   10,    9,   14,   31
 424,  108,  433,  118,    9,   10,   15,   31
 436,   56,  475,   86,   39,   30,   16,   31
 153,   73,  165,   86,   12,   13,   17,   31
 259,  472,  286,  494,   27,   22,   19,   31
 321,  365,  329,  375,    8,   10,   25,   31
 498,   74,  511,   93,   13,   19,   29,   31
   0,  162,   16,  180,   16,   18,   32,   31
  11,  214,   34,  233,   23,   19,   33,   31
  89,   39,  108,   56,   19,   17,    1,   32
 380,    8,  397,   23,   17,   15,    2,   32
 256,   26,  274,   43,   18,   17,    3,   32
 362,   13,  376,   24,   14,   11,    4,   32
   1,  283,   18,  299,   17,   16,    5,   32
 300,  162,  315,  176,   15,   14,    6,   32
 119,  284,  143,  307,   24,   23,    7,   32
 411,  444,  434,  466,   23,   22,    8,   32
 492,  126,  510,  143,   18,   17,    9,   32
  34,  224,   58,  248,   24,   24,   10,   32
 151,  449,  160,  459,    9,   10,   12,   32
 328,  262,  340,  273,   12,   11,   13,   32
 389,  317,  397,  327,    8,   10,   14,   32
 425,  105,  435,  116,   10,   11,   15,   32
 438,   56,  477,   87,   39,   31,   16,   32
 153,   71,  168,   86,   15,   15,   17,   32
 262,  467,  290,  491,   28,   24,   19,   32
 499,   74,  511,   92,   12,   18,   29,   32
   1,  162,   19,  180,   18,   18,   32,   32
  13,  213,   36,  232,   23,   19,   33,   32
 291,  474,  304,  490,   13,   16,   34,   32
  89,   38,  108,   55,   19,   17,    1,   33
 381,    7,  397,   23,   16,   16,    2,   33
 257,   26,  275,   43,   18,   17,    3,   33
 363,   12,  377,   24,   14,   12,    4,   33
   1,  282,   18,  298,   17,   16,    5,   33
 300,  162,  316,  177,   16,   15,    6,   33
 119,  284,  143,  307,   24,   23,    7,   33
 412,  444,  434,  465,   22,   21,    8,   33
 493,  128,  511,  145,   18,   17,    9,   33
  35,  224,   59,  248,   24,   24,   10,   33
 152,  449,  160,  458,    8,    9,   12,   33
 329,  261,  340,  272,   11,   11,   13,   33
 389,  317,  397,  327,    8,   10,   14,   33
 425,  105,  435,  115,   10,   10,   15,   33
 438,   56,  477,   87,   39,   31,   16,   33
 152,   71,  169,   85,   17,   14,   17,   33
 263,  466,  291,  490,   28,   24,   19,   33
 499,   73,  511,   92,   12,   19,   29,   33
   1,  162,   20,  180,   19,   18,   32,   33
  14,  212,   37,  232,   23,   20,   33,   33
 291,  474,  304,  490,   13,   16,   34,   33
  89,   38,  108,   55,   19,   17,    1,   34
 381,    7,  397,   23,   16,   16,    2,   34
 257,   26,  275,   43,   18,   17,    3,   34
 363,   12,  377,   24,   14,   12,    4,   34
   1,  281,   18,  298,   17,   17,    5,   34
 300,  162,  316,  177,   16,   15,    6,   34
 119,  283,  143,  307,   24,   24,    7,   34
 412,  444,  434,  465,   22,   21,    8,   34
 493,  128,  511,  145,   18,   17,    9,   34
  25,  218,   48,  240,   23,   22,   10,   34
 152,  449,  160,  458,    8,    9,   12,   34
 329,  261,  340,  272,   11,   11,   13,   34
 389,  317,  397,  327,    8,   10,   14,   34
 425,  105,  436,  115,   11,   10,   15,   34
 438,   56,  477,   87,   39,   31,   16,   34
 152,   70,  169,   85,   17,   15,   17,   34
 277,  470,  298,  490,   21,   20,   19,   34
 499,   73,  511,   92,   12,   19,   29,   34
   1,  162,   20,  180,   19,   18,   32,   34
  89,   38,  108,   56,   19,   18,    1,   35
 382,    6,  399,   22,   17,   16,    2,   35
 260,   26,  277,   43,   17,   17,    3,   35
 365,   10,  379,   23,   14,   13,    4,   35
   0,  276,   17,  293,   17,   17,    5,   35
 302,  161,  318,  176,   16,   15,    6,   35
 120,  280,  144,  303,   24,   23,    7,   35
 413,  443,  436,  464,   23,   21,    8,   35
 495,  135,  511,  152,   16,   17,    9,   35
  19,  212,   42,  231,   23,   19,   10,   35
 153,  447,  162,  457,    9,   10,   12,   35
 331,  260,  341,  270,   10,   10,   13,   35
 388,  318,  396,  327,    8,    9,   14,   35
 427,  103,  437,  113,   10,   10,   15,   35
 441,   56,  480,   87,   39,   31,   16,   35
 154,   69,  172,   85,   18,   16,   17,   35
 269,  463,  305,  492,   36,   29,   19,   35
 502,   73,  511,   92,    9,   19,   29,   35
   4,  162,   22,  179,   18,   17,   32,   35
  36,  224,   61,  248,   25,   24,   35,   35
 322,  363,  331,  372,    9,    9,   36,   35
   0,  185,   11,  197,   11,   12,   37,   35
  89,   38,  108,   57,   19,   19,    1,   36
 383,    6,  399,   21,   16,   15,    2,   36
 260,   26,  278,   43,   18,   17,    3,   36
 365,   10,  379,   23,   14,   13,    4,   36
   0,  275,   17,  292,   17,   17,    5,   36
 303,  161,  318,  176,   15,   15,    6,   36
 120,  278,  145,  302,   25,   24,    7,   36
 413,  442,  436,  464,   23,   22,    8,   36
 496,  137,  512,  154,   16,   17,    9,   36
  17,  210,   40,  229,   23,   19,   10,   36
 154,  447,  163,  457,    9,   10,   12,   36
 332,  259,  341,  269,    9,   10,   13,   36
 387,  318,  396,  327,    9,    9,   14,   36
 428,  102,  437,  112,    9,   10,   15,   36
 442,   56,  481,   87,   39,   31,   16,   36
 155,   69,  172,   85,   17,   16,   17,   36
 266,  462,  308,  492,   42,   30,   19,   36
 503,   73,  512,   92,    9,   19,   29,   36
   5,  162,   23,  179,   18,   17,   32,   36
  36,  224,   61,  248,   25,   24,   35,   36
 322,  363,  331,  372,    9,    9,   36,   36
   0,  185,   11,  198,   11,   13,   37,   36
  89,   38,  108,   57,   19,   19,    1,   37
 383,    6,  399,   21,   16,   15,    2,   37
 260,   26,  278,   43,   18,   17,    3,   37
 365,   10,  379,   23,   14,   13,    4,   37
   0,  275,   17,  292,   17,   17,    5,   37
 303,  161,  318,  176,   15,   15,    6,   37
 120,  278,  145,  302,   25,   24,    7,   37
 413,  442,  436,  464,   23,   22,    8,   37
 496,  137,  512,  154,   16,   17,    9,   37
  27,  217,   50,  238,   23,   21,   10,   37
 154,  447,  163,  457,    9,   10,   12,   37
 332,  259,  341,  269,    9,   10,   13,   37
 387,  318,  396,  327,    9,    9,   14,   37
 428,  102,  437,  112,    9,   10,   15,   37
 442,   56,  481,   87,   39,   31,   16,   37
 157,   68,  171,   84,   14,   16,   17,   37
 266,  461,  308,  492,   42,   31,   19,   37
 503,   73,  512,   92,    9,   19,   29,   37
   5,  162,   23,  179,   18,   17,   32,   37
 322,  363,  331,  372,    9,    9,   36,   37
   0,  185,   11,  198,   11,   13,   37,   37
  89,   37,  109,   56,   20,   19,    1,   38
 385,    5,  398,   19,   13,   14,    2,   38
 262,   27,  281,   44,   19,   17,    3,   38
 367,    8,  380,   22,   13,   14,    4,   38
   0,  268,   18,  288,   18,   20,    5,   38
 305,  161,  320,  175,   15,   14,    6,   38
 121,  276,  145,  297,   24,   21,    7,   38
 415,  441,  438,  462,   23,   21,    8,   38
 498,  145,  512,  161,   14,   16,    9,   38
  22,  211,   45,  230,   23,   19,   10,   38
 155,  445,  165,  456,   10,   11,   12,   38
 334,  257,  343,  268,    9,   11,   13,   38
 387,  317,  397,  328,   10,   11,   14,   38
 430,  100,  440,  110,   10,   10,   15,   38
 444,   59,  481,   93,   37,   34,   16,   38
 157,   67,  173,   83,   16,   16,   17,   38
 266,  461,  305,  491,   39,   30,   19,   38
 504,   73,  512,   91,    8,   18,   29,   38
   7,  161,   26,  179,   19,   18,   32,   38
 322,  361,  330,  371,    8,   10,   36,   38
   1,  184,   12,  196,   11,   12,   37,   38
  41,  223,   64,  246,   23,   23,   38,   38
  89,   37,  109,   56,   20,   19,    1,   39
 386,    4,  398,   19,   12,   15,    2,   39
 263,   27,  281,   44,   18,   17,    3,   39
 367,    8,  381,   21,   14,   13,    4,   39
   0,  266,   18,  288,   18,   22,    5,   39
 305,  161,  321,  175,   16,   14,    6,   39
 122,  275,  145,  296,   23,   21,    7,   39
 415,  441,  439,  462,   24,   21,    8,   39
 498,  146,  512,  163,   14,   17,    9,   39
  21,  210,   44,  228,   23,   18,   10,   39
 156,  445,  165,  455,    9,   10,   12,   39
 334,  257,  343,  268,    9,   11,   13,   39
 387,  317,  397,  328,   10,   11,   14,   39
 430,   99,  440,  109,   10,   10,   15,   39
 445,   59,  481,   95,   36,   36,   16,   39
 157,   67,  174,   83,   17,   16,   17,   39
 266,  462,  304,  490,   38,   28,   19,   39
 504,   73,  511,   91,    7,   18,   29,   39
   8,  161,   26,  179,   18,   18,   32,   39
 322,  359,  330,  371,    8,   12,   36,   39
   1,  183,   13,  195,   12,   12,   37,   39
  41,  223,   64,  246,   23,   23,   38,   39
